OBJECTID,Year_Observed,StnLocation,Latitude,Longitude,Didemnum_vexillum,FCName,StnNum,Prov,Botrylloides_violaceus,Botryllus_schlosseri,Ciona_intestinalis,sampler,StnDescription,StructureType,Caprella_mutica,Membranipora_membranacea,Ascidiella_aspersa,Diplosoma_listerianum,Styela_clava,Codium_fragile
833,2008,Little Harbour,45.58333,-60.74067,,TPresent_NS2008,46,NS,1,1,1,,,,,,,,,
834,2008,St. Peter?s,45.66115,-60.8744,,TPresent_NS2008,47,NS,1,1,1,,,,,,,,,
835,2008,Gillis Cove,45.911,-61.0539,,TPresent_NS2008,48,NS,0,1,0,,,,,,,,,
836,2008,Morrison?s Cove,45.9091,-61.0365,,TPresent_NS2008,49,NS,0,1,0,,,,,,,,,
837,2008,Portage,45.9368,-60.99454,,TPresent_NS2008,50,NS,0,1,0,,,,,,,,,
838,2008,Whycocomagh,45.9864,-61.1126,,TPresent_NS2008,51,NS,0,1,0,,,,,,,,,
839,2008,Orangedale,45.9007,-61.08955,,TPresent_NS2008,52,NS,0,0,0,,,,,,,,,
840,2008,Nyanza,46.08937,-60.89027,,TPresent_NS2008,53,NS,0,0,0,,,,,,,,,
841,2008,Eskasoni,45.9557,-60.5853,,TPresent_NS2008,54,NS,0,0,0,,,,,,,,,
842,2008,Baddeck,46.0999,-60.74752,,TPresent_NS2008,55,NS,0,1,0,,,,,,,,,
843,2008,Fourchu,45.7167,-60.2452,,TPresent_NS2008,56,NS,1,1,1,,,,,,,,,
844,2008,Gabarus,45.8202,-60.1545,,TPresent_NS2008,57,NS,1,1,1,,,,,,,,,
845,2008,Louisbourg,45.91798,-59.98935,,TPresent_NS2008,58,NS,0,1,0,,,,,,,,,
846,2008,Main a Dieu,46.0065,-59.8411,,TPresent_NS2008,59,NS,0,1,0,,,,,,,,,
847,2008,Glace Bay,46.1978,-59.9489,,TPresent_NS2008,60,NS,0,0,0,,,,,,,,,
848,2008,New Waterford,46.256,-60.0841,,TPresent_NS2008,61,NS,0,0,0,,,,,,,,,
849,2008,Sydney; RCBYC,46.13993,-60.16775,,TPresent_NS2008,62,NS,0,1,1,,,,,,,,,
850,2008,North Sydney,46.2068,-60.249,,TPresent_NS2008,63,NS,0,1,0,,,,,,,,,
851,2008,Alder Point,46.3085,-60.284,,TPresent_NS2008,64,NS,1,1,1,,,,,,,,,
852,2008,Englishtown-A,46.2848,-60.5428,,TPresent_NS2008,65,NS,0,0,0,,,,,,,,,
853,2008,New Campbellton,46.28908,-60.43633,,TPresent_NS2008,66,NS,0,0,0,,,,,,,,,
854,2008,Ingonish,46.6893,-60.3592,,TPresent_NS2008,67,NS,0,0,0,,,,,,,,,
855,2008,Neil?s Harbour,46.8075,-60.3201,,TPresent_NS2008,68,NS,0,0,0,,,,,,,,,
856,2008,Dingwall,46.9032,-60.4604,,TPresent_NS2008,69,NS,1,1,1,,,,,,,,,
857,2008,Bay St. Lawrence,47.0001,-60.4647,,TPresent_NS2008,70,NS,1,1,0,,,,,,,,,
858,2008,Cheticamp,46.6268,-61.01597,,TPresent_NS2008,71,NS,1,1,1,,,,,,,,,
859,2008,Inverness,46.23,-61.3169,,TPresent_NS2008,72,NS,1,1,1,,,,,,,,,
860,2008,Mabou-A,46.08573,-61.46442,,TPresent_NS2008,73,NS,0,0,0,,,,,,,,,
861,2008,St. Ann's Bay,46.2784,-60.5644,,TPresent_NS2008,75,NS,0,1,0,,,,,,,,,
862,2008,Big Bras D?Or,46.28117,-60.425,,TPresent_NS2008,76,NS,0,0,0,,,,,,,,,
863,2008,Pictou,45.6744,-62.7118,,TPresent_NS2008,77,NS,0,0,0,,,,,,,,,
864,2008,Little Boom Pond,45.9058,-61.0172,,TPresent_NS2008,78,NS,0,0,0,,,,,,,,,
865,2008,Havre Boucher,45.6888,-61.5275,,TPresent_NS2008,79,NS,0,0,1,,,,,,,,,
869,2008,Musquash,45.1867,-66.2575,,Tdist_NB2008,132,NB,0,0,0,,,,,,,,,
870,2008,Dipper Harbour,45.0944,-66.4168,,Tdist_NB2008,133,NB,0,1,1,,,,,,,,,
871,2008,Beaver Harbour NB,45.0688,-66.7398,,Tdist_NB2008,135,NB,0,1,1,,,,,,,,,
872,2008,North Head,44.768,-66.762,,Tdist_NB2008,136,NB,0,1,1,,,,,,,,,
873,2008,Ingalls Head,44.6609,-66.7566,,Tdist_NB2008,137,NB,0,1,1,,,,,,,,,
874,2008,Wallace Cove,45.0466,-66.8052,,Tdist_NB2008,138,NB,0,0,1,,,,,,,,,
875,2008,Lime Kiln Bay,45.0594,-66.8217,,Tdist_NB2008,139,NB,0,0,1,,,,,,,,,
876,2008,Seal Cove,44.6474,-66.8413,,Tdist_NB2008,140,NB,0,1,1,,,,,,,,,
877,2008,Back Bay,45.0561,-66.8638,,Tdist_NB2008,141,NB,0,0,1,,,,,,,,,
878,2008,Charlie Cove,45.0305,-66.864,,Tdist_NB2008,142,NB,0,0,1,,,,,,,,,
879,2008,Letete,45.0513,-66.8956,,Tdist_NB2008,143,NB,0,0,1,,,,,,,,,
880,2008,Head Harbour,44.9466,-66.9055,,Tdist_NB2008,144,NB,0,1,1,,,,,,,,,
881,2008,Wilson Beach,44.9283,-66.94,,Tdist_NB2008,145,NB,0,0,1,,,,,,,,,
882,2008,Leonardville,44.9716,-66.9527,,Tdist_NB2008,146,NB,0,1,1,,,,,,,,,
883,2008,Indian Island,44.9349,-66.9691,,Tdist_NB2008,147,NB,0,0,1,,,,,,,,,
884,2008,Hog Island,45.1418,-66.9929,,Tdist_NB2008,148,NB,0,0,1,,,,,,,,,
885,2008,Fairhaven,44.96,-67.0079,,Tdist_NB2008,149,NB,0,1,1,,,,,,,,,
886,2008,Fairhaven MF,44.964,-67.0143,,Tdist_NB2008,150,NB,0,0,0,,,,,,,,,
887,2008,St.Andrews,45.0677,-67.0531,,Tdist_NB2008,151,NB,0,1,1,,,,,,,,,
888,2008,SABS,45.0823,-67.0847,,Tdist_NB2008,152,NB,0,0,1,,,,,,,,,
889,2008,Harbour de Loutre,44.92,-66.938667,,Tdist_NB2008,163,NB,0,1,1,,,,,,,,,
890,2010,Musquash,45.1867,-66.2575,,TPresent_NB2011,132,NB,0,0,0,,,,,,,,,
891,2010,Dipper Harbour,45.0944,-66.4168,,TPresent_NB2011,133,NB,0,1,1,,,,,,,,,
892,2010,Beaver Harbour NB,45.0688,-66.7398,,TPresent_NB2011,135,NB,1,1,1,,,,,,,,,
893,2010,North Head,44.768,-66.762,,TPresent_NB2011,136,NB,0,1,1,,,,,,,,,
894,2010,Ingalls Head,44.6609,-66.7566,,TPresent_NB2011,137,NB,0,1,1,,,,,,,,,
895,2010,Wallace Cove,45.0466,-66.8052,,TPresent_NB2011,138,NB,0,0,1,,,,,,,,,
896,2010,Seal Cove,44.6474,-66.8413,,TPresent_NB2011,140,NB,0,1,0,,,,,,,,,
897,2010,Back Bay,45.0561,-66.8638,,TPresent_NB2011,141,NB,0,1,1,,,,,,,,,
898,2010,Letete,45.0513,-66.8956,,TPresent_NB2011,143,NB,0,1,1,,,,,,,,,
899,2010,Head Harbour,44.9466,-66.9055,,TPresent_NB2011,144,NB,1,1,1,,,,,,,,,
900,2010,Wilson Beach,44.9283,-66.939,,TPresent_NB2011,145,NB,1,1,1,,,,,,,,,
901,2010,Leonardville,44.9716,-66.9527,,TPresent_NB2011,146,NB,0,1,1,,,,,,,,,
902,2010,Indian Island,44.9349,-66.9691,,TPresent_NB2011,147,NB,0,0,1,,,,,,,,,
903,2010,Fairhaven,44.964,-67,,TPresent_NB2011,149,NB,0,1,1,,,,,,,,,
904,2010,St.Andrews,45.0677,-67.0531,,TPresent_NB2011,151,NB,0,1,1,,,,,,,,,
905,2010,SABS,45.0823,-67.0847,,TPresent_NB2011,152,NB,0,1,1,,,,,,,,,
915,2007,Dipper Harbour,45.0944,-66.4168,,Tdist_NB2007,133,NB,0,1,0,,,,,,,,,
916,2007,Beaver Harbour NB,45.0688,-66.7398,,Tdist_NB2007,135,NB,0,1,1,,,,,,,,,
917,2007,North Head,44.768,-66.762,,Tdist_NB2007,136,NB,0,1,1,,,,,,,,,
918,2007,Ingalls Head,44.6609,-66.7566,,Tdist_NB2007,137,NB,0,1,0,,,,,,,,,
919,2007,Wallace Cove,45.0466,-66.8052,,Tdist_NB2007,138,NB,0,0,1,,,,,,,,,
920,2007,Lime Kiln Bay,45.0594,-66.8217,,Tdist_NB2007,139,NB,0,0,0,,,,,,,,,
921,2007,Seal Cove,44.6474,-66.8413,,Tdist_NB2007,140,NB,0,1,1,,,,,,,,,
922,2007,Back Bay,45.0561,-66.8638,,Tdist_NB2007,141,NB,0,1,1,,,,,,,,,
923,2007,Charlie Cove,45.0305,-66.864,,Tdist_NB2007,142,NB,0,0,1,,,,,,,,,
924,2007,Letete,45.0513,-66.8956,,Tdist_NB2007,143,NB,0,0,1,,,,,,,,,
925,2007,Head Harbour,44.9466,-66.9055,,Tdist_NB2007,144,NB,0,0,0,,,,,,,,,
926,2007,Leonardville,44.9716,-66.9527,,Tdist_NB2007,146,NB,0,0,1,,,,,,,,,
927,2007,Hog Island,45.1418,-66.9929,,Tdist_NB2007,148,NB,0,0,1,,,,,,,,,
928,2007,Fairhaven,44.96,-67.0079,,Tdist_NB2007,149,NB,0,1,1,,,,,,,,,
929,2007,Fairhaven MF,44.964,-67.0143,,Tdist_NB2007,150,NB,0,1,1,,,,,,,,,
930,2007,St.Andrews,45.0677,-67.0531,,Tdist_NB2007,151,NB,0,1,1,,,,,,,,,
931,2007,SABS,45.0823,-67.0847,,Tdist_NB2007,152,NB,0,0,1,,,,,,,,,
932,2007,Harbour de Loutre,44.923167,-66.938667,,Tdist_NB2007,163,NB,0,1,1,,,,,,,,,
933,2007,Kennebecasis Yacht Club,45.304283,-66.1041,,Tdist_NB2007,164,NB,0,0,0,,,,,,,,,
934,2007,Saint John Harbour,45.27005,-66.07585,,Tdist_NB2007,165,NB,0,0,0,,,,,,,,,
935,2007,Roosevelt Provincial Park,44.87738,-66.96323,,Tdist_NB2007,215,NB,0,0,1,,,,,,,,,
936,2010,Musquash,45.1867,-66.2575,,TPresent_NB2010,132,NB,0,0,0,,,,,,,,,
937,2010,Dipper Harbour,45.0944,-66.4168,,TPresent_NB2010,133,NB,0,1,1,,,,,,,,,
938,2010,Beaver Harbour NB,45.0688,-66.7398,,TPresent_NB2010,135,NB,1,1,1,,,,,,,,,
939,2010,North Head,44.768,-66.762,,TPresent_NB2010,136,NB,0,1,1,,,,,,,,,
940,2010,Ingalls Head,44.6609,-66.7566,,TPresent_NB2010,137,NB,0,1,1,,,,,,,,,
941,2010,Wallace Cove,45.0466,-66.8052,,TPresent_NB2010,138,NB,0,1,1,,,,,,,,,
942,2010,Lime Kiln Bay,45.0594,-66.8217,,TPresent_NB2010,139,NB,0,0,1,,,,,,,,,
943,2010,Seal Cove,44.6474,-66.8413,,TPresent_NB2010,140,NB,0,1,1,,,,,,,,,
944,2010,Back Bay,45.0561,-66.8638,,TPresent_NB2010,141,NB,0,1,1,,,,,,,,,
945,2010,Letete,45.0513,-66.8956,,TPresent_NB2010,143,NB,0,0,1,,,,,,,,,
946,2010,Head Harbour,44.9466,-66.9055,,TPresent_NB2010,144,NB,0,1,1,,,,,,,,,
947,2010,Wilson Beach,44.9283,-66.939,,TPresent_NB2010,145,NB,1,1,1,,,,,,,,,
948,2010,Leonardville,44.9716,-66.9527,,TPresent_NB2010,146,NB,0,1,1,,,,,,,,,
949,2010,Indian Island,44.9349,-66.9691,,TPresent_NB2010,147,NB,0,0,1,,,,,,,,,
950,2010,Fairhaven,44.964,-67,,TPresent_NB2010,149,NB,0,1,1,,,,,,,,,
951,2010,Fairhaven MF,44.964,-67.015,,TPresent_NB2010,150,NB,0,1,1,,,,,,,,,
952,2010,St.Andrews,45.0677,-67.0531,,TPresent_NB2010,151,NB,0,1,1,,,,,,,,,
953,2010,SABS,45.0823,-67.0847,,TPresent_NB2010,152,NB,0,0,1,,,,,,,,,
954,2010,Crow Island,45.0421,-66.875,,TPresent_NB2010,153,NB,0,0,1,,,,,,,,,
960,2006,Dipper Harbour,45.0944,-66.4168,,Tdist_NB2006,133,NB,0,1,0,,,,,,,,,
961,2006,North Head,44.768,-66.762,,Tdist_NB2006,136,NB,0,0,0,,,,,,,,,
962,2006,Lime Kiln Bay,45.0594,-66.8217,,Tdist_NB2006,139,NB,0,0,2,,,,,,,,,
963,2006,Seal Cove,44.6474,-66.8413,,Tdist_NB2006,140,NB,0,1,1,,,,,,,,,
964,2006,Charlie Cove,45.0305,-66.864,,Tdist_NB2006,142,NB,0,0,1,,,,,,,,,
965,2006,Head Harbour,44.9466,-66.9055,,Tdist_NB2006,144,NB,0,0,0,,,,,,,,,
966,2006,Fairhaven MF,44.964,-67.0143,,Tdist_NB2006,150,NB,0,0,1,,,,,,,,,
967,2006,St.Andrews,45.0677,-67.0531,,Tdist_NB2006,151,NB,0,1,1,,,,,,,,,
968,2006,SABS,45.0823,-67.0847,,Tdist_NB2006,152,NB,0,0,1,,,,,,,,,
969,2006,Harbour de Loutre,44.923167,-66.938667,,Tdist_NB2006,163,NB,0,1,1,,,,,,,,,
970,2006,Saint John Harbour,45.27005,-66.07585,,Tdist_NB2006,165,NB,0,0,0,,,,,,,,,
971,2009,Musquash,45.1867,-66.2575,,TPresent_NB2009,132,NB,0,0,0,,,,,,,,,
972,2009,Dipper Harbour,45.0944,-66.4168,,TPresent_NB2009,133,NB,0,1,0,,,,,,,,,
973,2009,Beaver Harbour NB,45.0688,-66.7398,,TPresent_NB2009,135,NB,0,2,1,,,,,,,,,
974,2009,North Head,44.768,-66.762,,TPresent_NB2009,136,NB,0,1,1,,,,,,,,,
975,2009,Ingalls Head,44.6609,-66.7566,,TPresent_NB2009,137,NB,0,1,1,,,,,,,,,
976,2009,Wallace Cove,45.0466,-66.8052,,TPresent_NB2009,138,NB,0,0,1,,,,,,,,,
977,2009,Lime Kiln Bay,45.0594,-66.8217,,TPresent_NB2009,139,NB,0,0,1,,,,,,,,,
978,2009,Seal Cove,44.6474,-66.8413,,TPresent_NB2009,140,NB,0,1,1,,,,,,,,,
979,2009,Back Bay,45.0561,-66.8638,,TPresent_NB2009,141,NB,0,1,1,,,,,,,,,
980,2009,Charlie Cove,45.0305,-66.864,,TPresent_NB2009,142,NB,0,0,1,,,,,,,,,
981,2009,Letete,45.0513,-66.8956,,TPresent_NB2009,143,NB,0,0,1,,,,,,,,,
982,2009,Head Harbour,44.9466,-66.9055,,TPresent_NB2009,144,NB,1,1,1,,,,,,,,,
983,2009,Wilson Beach,44.9283,-66.94,,TPresent_NB2009,145,NB,0,1,1,,,,,,,,,
984,2009,Leonardville,44.9716,-66.9527,,TPresent_NB2009,146,NB,0,1,1,,,,,,,,,
985,2009,Indian Island,44.9349,-66.9691,,TPresent_NB2009,147,NB,0,0,1,,,,,,,,,
986,2009,Hog Island,45.1418,-66.9929,,TPresent_NB2009,148,NB,0,0,1,,,,,,,,,
987,2009,Fairhaven,44.96,-67.0079,,TPresent_NB2009,149,NB,0,1,1,,,,,,,,,
988,2009,Fairhaven MF,44.964,-67.0143,,TPresent_NB2009,150,NB,0,0,1,,,,,,,,,
989,2009,St.Andrews,45.0677,-67.0531,,TPresent_NB2009,151,NB,0,1,1,,,,,,,,,
990,2009,SABS,45.0823,-67.0847,,TPresent_NB2009,152,NB,0,0,1,,,,,,,,,
991,2009,Harbour de Loutre,44.92,-66.938667,,TPresent_NB2009,163,NB,0,2,1,,,,,,,,,
997,2008,Musquash,45.1867,-66.2575,,TPresent_NB2008,132,NB,0,0,0,,,,,,,,,
998,2008,Dipper Harbour,45.0944,-66.4168,,TPresent_NB2008,133,NB,0,1,1,,,,,,,,,
999,2008,Beaver Harbour NB,45.0688,-66.7398,,TPresent_NB2008,135,NB,0,1,1,,,,,,,,,
1000,2008,North Head,44.768,-66.762,,TPresent_NB2008,136,NB,0,1,1,,,,,,,,,
1001,2008,Ingalls Head,44.6609,-66.7566,,TPresent_NB2008,137,NB,0,2,1,,,,,,,,,
1002,2008,Wallace Cove,45.0466,-66.8052,,TPresent_NB2008,138,NB,0,0,2,,,,,,,,,
1003,2008,Lime Kiln Bay,45.0594,-66.8217,,TPresent_NB2008,139,NB,0,0,1,,,,,,,,,
1004,2008,Seal Cove,44.6474,-66.8413,,TPresent_NB2008,140,NB,0,1,1,,,,,,,,,
1005,2008,Back Bay,45.0561,-66.8638,,TPresent_NB2008,141,NB,0,0,1,,,,,,,,,
1006,2008,Charlie Cove,45.0305,-66.864,,TPresent_NB2008,142,NB,0,0,2,,,,,,,,,
1007,2008,Letete,45.0513,-66.8956,,TPresent_NB2008,143,NB,0,0,1,,,,,,,,,
1008,2008,Head Harbour,44.9466,-66.9055,,TPresent_NB2008,144,NB,0,1,2,,,,,,,,,
1009,2008,Wilson Beach,44.9283,-66.939,,TPresent_NB2008,145,NB,0,0,1,,,,,,,,,
1010,2008,Leonardville,44.9716,-66.9527,,TPresent_NB2008,146,NB,0,1,1,,,,,,,,,
1011,2008,Indian Island,44.9349,-66.9691,,TPresent_NB2008,147,NB,0,0,1,,,,,,,,,
1012,2008,Hog Island,45.1418,-66.9929,,TPresent_NB2008,148,NB,0,0,1,,,,,,,,,
1013,2008,Fairhaven,44.96,-67.0079,,TPresent_NB2008,149,NB,0,1,1,,,,,,,,,
1014,2008,Fairhaven MF,44.964,-67.0143,,TPresent_NB2008,150,NB,0,0,0,,,,,,,,,
1015,2008,St.Andrews,45.0677,-67.0531,,TPresent_NB2008,151,NB,0,1,1,,,,,,,,,
1016,2008,SABS,45.0823,-67.0847,,TPresent_NB2008,152,NB,0,0,2,,,,,,,,,
1017,2008,Harbour de Loutre,44.923167,-66.938667,,TPresent_NB2008,163,NB,0,1,2,,,,,,,,,
1018,2012,Digby RWNSYC,44.63015,-65.75233,,BS_NS2012,1,NS,1,1,1,,,,1,1,0,0,0,
1019,2012,Meteghan,44.19365,-66.16688,,BS_NS2012,2,NS,1,1,2,,,,1,1,0,0,0,
1020,2012,Yarmouth Bar,43.81648,-66.14785,,BS_NS2012,4,NS,1,1,1,,,,1,1,0,0,0,
1021,2012,Wedgeport,43.7137,-65.95,,BS_NS2012,6,NS,1,1,3,,,,1,0,0,0,0,
1022,2012,Clarks Harbour B,43.4447,-65.6351,,BS_NS2012,8,NS,1,1,1,,,,0,1,0,0,0,
1023,2012,Port La Tour,43.49848,-65.46988,,BS_NS2012,9,NS,1,1,3,,,,1,1,0,0,0,
1024,2012,Shelburne YC,43.7578,-65.322,,BS_NS2012,12,NS,1,1,3,,,,0,1,0,0,0,
1025,2012,Lockeport,43.6995,-65.1074,,BS_NS2012,13,NS,1,1,1,,,,1,0,0,0,0,
1026,2012,Corkums Island,44.34,-64.34,,BS_NS2012,17,NS,1,1,1,,,,0,0,1,0,0,
1027,2012,Lunenburg,44.37525,-64.31,,BS_NS2012,18,NS,1,2,1,,,,0,1,1,0,0,
1028,2012,Indian Point Marine Farms,44.45598,-64.30683,,BS_NS2012,19,NS,1,1,3,,,,1,1,0,0,0,
1029,2012,Chester,44.5378,-64.2384,,BS_NS2012,21,NS,1,1,1,,,,0,0,0,0,0,
1030,2012,Halifax  BIO Jetty,44.68187,-63.61187,,BS_NS2012,24,NS,0,1,1,,,,0,1,0,0,1,
1031,2012,Ship Harbour,44.8124,-62.872,,BS_NS2012,25,NS,0,1,1,,,,0,1,0,0,0,
1032,2012,Port Bickerton,45.1053,-61.7228,,BS_NS2012,30,NS,3,1,1,,,,0,1,0,0,0,
1033,2012,Eddy Point,45.521,-61.2637,,BS_NS2012,40,NS,1,1,3,,,,0,1,0,0,0,
1034,2012,Petit de Grat,45.5071,-60.9605,,BS_NS2012,44,NS,1,1,1,,,,1,0,0,0,0,
1035,2012,Descousse LPYC,45.5887,-60.9618,,BS_NS2012,45,NS,1,1,1,,,,1,1,0,0,0,
1036,2012,Little Harbour,45.58333,-60.74067,,BS_NS2012,46,NS,1,1,1,,,,1,0,0,0,0,
1037,2012,St. Peters,45.66115,-60.8744,,BS_NS2012,47,NS,0,3,1,,,,0,1,0,0,0,
1038,2012,Whycocomagh,45.9864,-61.1126,,BS_NS2012,51,NS,0,3,0,,,,0,1,0,0,0,
1039,2012,Orangedale,45.9007,-61.08955,,BS_NS2012,52,NS,0,0,0,,,,0,0,0,0,0,
1040,2012,Eskasoni,45.9557,-60.5853,,BS_NS2012,54,NS,0,1,0,,,,0,0,0,0,0,
1041,2012,Baddeck,46.0999,-60.74752,,BS_NS2012,55,NS,0,2,0,,,,0,0,0,0,0,
1042,2012,Sydney RCBYC,46.13993,-60.16775,,BS_NS2012,62,NS,0,0,1,,,,1,1,0,0,0,
1043,2012,North Sydney,46.2068,-60.249,,BS_NS2012,63,NS,2,1,1,,,,0,1,0,0,0,
1044,2012,Dingwall,46.9032,-60.4604,,BS_NS2012,69,NS,1,1,2,,,,1,1,0,0,0,
1045,2012,Little River,46.44712,-60.45936,,BS_NS2012,74,NS,0,2,0,,,,0,0,0,0,0,
1046,2012,Pictou,45.6744,-62.7118,,BS_NS2012,77,NS,0,1,0,,,,0,0,0,0,0,
1047,2012,Port Mouton,43.9194,-64.8434,,BS_NS2012,82,NS,1,2,0,,,,0,0,0,0,0,
1048,2012,LaHave River,44.3116,-64.4083,,BS_NS2012,100,NS,0,1,0,,,,0,0,0,0,0,
1049,2012,Eel Lake,43.82667,-65.90767,,BS_NS2012,108,NS,0,1,1,,,,0,0,0,0,0,
1050,2012,East Side Port Lhebert,43.8197,-64.92887,,BS_NS2012,119,NS,1,2,0,,,,0,1,0,0,0,
1051,2012,Dennis Point,43.62,-65.79,,BS_NS2012,154,NS,1,1,1,,,,0,1,0,0,0,
1052,2012,Pinkneys Point,43.70423,-66.1,,BS_NS2012,155,NS,1,1,2,,,,1,1,0,0,0,
1053,2012,Falls Point,43.5,-65.74,,BS_NS2012,156,NS,1,1,4,,,,0,0,0,0,0,
1054,2012,Guysborough,45.39185,-61.49742,,BS_NS2012,157,NS,1,1,4,,,,1,1,0,0,0,
1055,2012,Tiverton,44.39681,-66.21413,,BS_NS2012,158,NS,1,1,1,,,,1,1,0,0,0,
1056,2012,Sheet Harbour,44.91838,-62.25162,,BS_NS2012,161,NS,0,0,0,,,,0,0,0,0,0,
1057,2012,Port Hawkesbury,45.6136,-61.3696,,BS_NS2012,182,NS,1,1,1,,,,0,1,0,0,0,
1058,2012,Arisaig,45.761,-62.172,,BS_NS2012,213,NS,0,0,0,,,,0,0,0,0,0,
1059,2012,Cribbons Point,45.7558,-61.8971,,BS_NS2012,214,NS,1,1,1,,,,0,1,0,0,0,
1060,2012,Halifax AYC,44.63588,-63.6131,,BS_NS2012,401,NS,0,1,1,,,,0,0,0,0,0,
1061,2012,Halifax RNSYS,44.6214,-63.5802,,BS_NS2012,402,NS,1,1,1,,,,0,0,0,0,0,
1062,2012,Halifax BBYC,44.725,-63.67,,BS_NS2012,403,NS,0,0,0,,,,0,0,0,0,0,
1063,2012,Tantallon,44.69,-63.98,,BS_NS2012,407,NS,1,0,1,,,,0,0,0,0,0,
1064,2012,Sandy Cove East,44.4879,-66.0858,,BS_NS2012,415,NS,0,0,1,,,,0,0,0,0,0,
1065,2012,Lower Prospect,44.44905,-63.72756,,BS_NS2012,425,NS,1,0,0,,,,0,0,0,0,0,
1066,2012,Purcells Cove,44.6,-63.55,,BS_NS2012,426,NS,0,1,1,,,,0,0,0,0,0,
1067,2012,Dartmouth Alderney Landing,44.6652,-63.572,,BS_NS2012,427,NS,0,1,1,,,,0,0,0,0,0,
1068,2012,Dartmouth Yacht Club,44.71,-63.6117,,BS_NS2012,428,NS,1,1,1,,,,0,0,0,0,1,
1069,2012,Wrights Cove,44.6955,-63.6181,,BS_NS2012,429,NS,0,1,1,,,,0,0,0,0,1,
1070,2012,Shearwater,44.6281,-63.5211,,BS_NS2012,430,NS,1,1,1,,,,0,0,0,0,0,
1071,2012,Bedford Mill Cove,44.7141,-63.6712,,BS_NS2012,431,NS,0,0,0,,,,0,0,0,0,0,
1072,2012,Halifax Herring Cove,44.5694,-63.557,,BS_NS2012,432,NS,0,0,0,,,,0,0,0,0,0,
1073,2012,Head St Margarets Bay,44.69,-63.9,,BS_NS2012,512,NS,0,1,1,,,,0,0,0,0,0,
1074,2012,Lunenurg Fisheries Museum,44.3754,-64.3,,BS_NS2012,608,NS,1,1,1,,,,0,0,1,1,1,
1075,2012,Whitehead,45.23943,-61.1526,,BS_NS2012,37,NS,0,0,1,,,,0,0,0,0,0,
1076,2012,Country Harbour,45.23217,-61.759,,BS_NS2012,104,NS,0,0,1,,,,0,0,0,0,0,
1077,2012,Digby RWNSYC,44.63015,-65.75233,,BS_NS2012A,1,NS,1,1,1,,,,1,1,0,0,0,
1078,2012,Meteghan,44.19365,-66.16688,,BS_NS2012A,2,NS,1,1,2,,,,1,1,0,0,0,
1079,2012,Yarmouth Bar,43.81648,-66.14785,,BS_NS2012A,4,NS,1,1,1,,,,1,1,0,0,0,
1080,2012,Wedgeport,43.7137,-65.95,,BS_NS2012A,6,NS,1,1,3,,,,1,0,0,0,0,
1081,2012,Clarks Harbour B,43.4447,-65.6351,,BS_NS2012A,8,NS,1,1,1,,,,0,1,0,0,0,
1082,2012,Port La Tour,43.49848,-65.46988,,BS_NS2012A,9,NS,1,1,3,,,,1,1,0,0,0,
1083,2012,Shelburne YC,43.7578,-65.322,,BS_NS2012A,12,NS,1,1,3,,,,0,1,0,0,0,
1084,2012,Lockeport,43.6995,-65.1074,,BS_NS2012A,13,NS,1,1,1,,,,1,0,0,0,0,
1085,2012,Corkums Island,44.34,-64.34,,BS_NS2012A,17,NS,1,1,1,,,,0,0,1,0,0,
1086,2012,Lunenburg,44.37,-64.295,,BS_NS2012A,18,NS,1,2,1,,,,0,1,1,0,0,
1087,2012,Indian Point Marine Farms,44.45598,-64.30683,,BS_NS2012A,19,NS,1,1,3,,,,1,1,0,0,0,
1088,2012,Chester,44.5378,-64.2384,,BS_NS2012A,21,NS,1,1,1,,,,0,0,0,0,0,
1089,2012,Halifax  BIO Jetty,44.68187,-63.61187,,BS_NS2012A,24,NS,0,1,1,,,,0,1,0,0,1,
1090,2012,Ship Harbour,44.8124,-62.872,,BS_NS2012A,25,NS,0,1,1,,,,0,1,0,0,0,
1091,2012,Port Bickerton,45.1053,-61.7228,,BS_NS2012A,30,NS,3,1,1,,,,0,1,0,0,0,
1092,2012,Eddy Point,45.521,-61.2637,,BS_NS2012A,40,NS,1,1,3,,,,0,1,0,0,0,
1093,2012,Petit de Grat,45.5071,-60.9605,,BS_NS2012A,44,NS,1,1,1,,,,1,0,0,0,0,
1094,2012,Descousse LPYC,45.5887,-60.9618,,BS_NS2012A,45,NS,1,1,1,,,,1,1,0,0,0,
1095,2012,Little Harbour,45.58333,-60.74067,,BS_NS2012A,46,NS,1,1,1,,,,1,0,0,0,0,
1096,2012,St. Peters,45.66115,-60.8744,,BS_NS2012A,47,NS,0,3,1,,,,0,1,0,0,0,
1097,2012,Whycocomagh,45.9864,-61.1126,,BS_NS2012A,51,NS,0,3,0,,,,0,1,0,0,0,
1098,2012,Orangedale,45.9007,-61.08955,,BS_NS2012A,52,NS,0,0,0,,,,0,0,0,0,0,
1099,2012,Eskasoni,45.9557,-60.5853,,BS_NS2012A,54,NS,0,1,0,,,,0,0,0,0,0,
1100,2012,Baddeck,46.0999,-60.74752,,BS_NS2012A,55,NS,0,2,0,,,,0,0,0,0,0,
1101,2012,Sydney RCBYC,46.13993,-60.16775,,BS_NS2012A,62,NS,0,0,1,,,,1,1,0,0,0,
1102,2012,North Sydney,46.2068,-60.249,,BS_NS2012A,63,NS,2,1,1,,,,0,1,0,0,0,
